id,keyword_key,name,level
1460,2:perception_as_intake_of_form,perception-as-intake-of-form,2
1461,2:probabilistic_causation,probabilistic-causation,2
1462,2:conjunction_fallacy,conjunction-fallacy,2
1463,2:nonmonotonic_logic,nonmonotonic-logic,2
1464,2:computational_logic,computational-logic,2
1465,2:communication,communication,2
1466,2:value_of_truth,value-of-truth,2
1467,2:poetry,poetry,2
1468,2:cognitive_penetration,cognitive-penetration,2
1469,2:relative_clauses,relative-clauses,2
1470,2:physics_of_information,physics-of-information,2
1471,2:preface_paradox,preface-paradox,2
1472,2:mental_illness,mental-illness,2
1473,2:36039,36039,2
1474,2:dispositional_belief,dispositional-belief,2
1475,2:obligation,obligation,2
1476,2:causal_theories_of_perception,causal-theories-of-perception,2
1477,2:constructional_ontology,constructional-ontology,2
1478,2:relevance,relevance,2
1479,2:shannon_information,Shannon-information,2
1480,2:numerals,numerals,2
1481,2:entanglement,entanglement,2
1482,2:corpus_linguistics,corpus-linguistics,2
1483,3:divine_contingency,divine-contingency,3
1484,3:property_space,property-space,3
1485,3:venn_diagrams,Venn-diagrams,3
1486,3:animalism,animalism,3
1487,3:naturalism_about_value,naturalism-about-value,3
1488,3:analogy_of_being,analogy-of-being,3
1489,3:ceteris_paribus_laws,ceteris-paribus-laws,3
1490,3:colour_constancy,colour-constancy,3
1491,3:machine_translation,machine-translation,3
1492,3:indirect_reflexive,indirect-reflexive,3
1493,3:absolute_necessity,absolute-necessity,3
1494,3:wholes,wholes,3
1495,3:quiddity,quiddity,3
1496,3:ontology_of_emotions,ontology-of-emotions,3
1497,3:logical_realism,logical-realism,3
1498,3:reduplication,reduplication,3
1499,3:lexicography,lexicography,3
1500,3:intentional_explanation,intentional-explanation,3
1501,3:noneism,noneism,3
1502,3:intermittent_existence,intermittent-existence,3
1503,3:donkey_anaphora,donkey-anaphora,3
1504,3:knowledge_of_meaning,knowledge-of-meaning,3
1505,3:modal_inconstancy,modal-inconstancy,3
1506,3:assent,assent,3
1507,3:databases,databases,3
1508,3:linear_logic,linear-logic,3
1509,3:privacy,privacy,3
1510,3:explanatory_pluralism,explanatory-pluralism,3
1511,3:structuralism_in_biology,structuralism-in-biology,3
1512,3:triangulation,triangulation,3
1513,3:synthesis,synthesis,3
1514,3:reference_resolution,reference-resolution,3
1515,3:unification_as_explanation,unification-as-explanation,3
1516,3:a_theory,A-theory,3
1517,3:equal_opportunity,equal-opportunity,3
1518,3:human_extinction,human-extinction,3
1519,3:conatus,conatus,3
1520,3:why_be_rational,why-be-rational,3
1521,3:parallel_processing,parallel-processing,3
1522,3:qur_an,Qur'an,3
1523,3:mathematical_naturalism,mathematical-naturalism,3
1524,3:higher_taxa,higher-taxa,3
1525,3:moral_imagination,moral-imagination,3
1526,3:divine_agency,divine-agency,3
1527,3:divine_necessity,divine-necessity,3
1528,3:demonstrative_reference,demonstrative-reference,3
1529,3:possibilistic_logic,possibilistic-logic,3
1530,3:natural_logic,natural-logic,3
1531,3:schematic_letters,schematic-letters,3
1532,3:prime_matter,prime-matter,3
1533,3:bootstrapping,bootstrapping,3
1534,3:property_dualism,property-dualism,3
1535,3:normative_concepts,normative-concepts,3
1536,3:narrative_self,narrative-self,3
1537,3:perspectivalism_wrt_time,perspectivalism-wrt-time,3
1538,3:subjectivism_about_taste,subjectivism-about-taste,3
1539,3:structuralism_in_epistemology,structuralism-in-epistemology,3
1540,3:contractualism,contractualism,3
1541,3:blameworthiness,blameworthiness,3
1542,3:citizenship,citizenship,3
1543,3:prejudice,prejudice,3
1544,3:refutation_of_idealism,refutation-of-idealism,3
1545,3:humanitarian_intervention,humanitarian-intervention,3
1546,3:contingent_composition,contingent-composition,3
1547,3:wisdom,wisdom,3
1548,3:discovery_in_mathematics,discovery-in-mathematics,3
1549,3:mathematical_possibilism,mathematical-possibilism,3
1550,3:pessimistic_metainduction,pessimistic-metainduction,3
1551,3:normative_requirements,normative-requirements,3
1552,3:no_miracles_argument,no-miracles-argument,3
1553,3:multi_location,multi-location,3
1554,3:lewis_carroll_paradox,Lewis-Carroll-paradox,3
1555,3:absences,absences,3
1556,3:arc_in_consistency,arc-(in)consistency,3
1557,3:incommensurability_of_values,incommensurability-of-values,3
1558,3:probabilistic_laws,probabilistic-laws,3
1559,3:depression,depression,3
1560,3:parity,parity,3
1561,3:probability_kinematics,probability-kinematics,3
1562,3:symmetries_in_physics,symmetries-in-physics,3
1563,3:feature_placing,feature-placing,3
1564,3:new_axioms,new-axioms,3
1565,3:theory_ladenness,theory-ladenness,3
1566,3:intelligible_species,intelligible-species,3
1567,3:vanity,vanity,3
1568,3:collective_belief,collective-belief,3
1569,3:time_in_relativity_theory,time-in-relativity-theory,3
1570,3:active_intellect,active-intellect,3
1571,3:spatial_truth,spatial-truth,3
1572,3:non_sense,non-sense,3
1573,3:propositions,propositions,3
1574,3:apparent_names,apparent-names,3
1575,3:truth_conditional_semantics,truth-conditional-semantics,3
1576,3:cut_elimination,cut-elimination,3
1577,3:automatic_programming,automatic-programming,3
1578,3:relevant_implication,relevant-implication,3
1579,3:megethology,megethology,3
1580,3:nominal_aspect,nominal-aspect,3
1581,3:visual_awareness,visual-awareness,3
1582,3:structuralism_in_literary_criticism,structuralism-in-literary-criticism,3
1583,3:synthetic_a_priori,synthetic-a-priori,3
1584,3:conditional_obligation,conditional-obligation,3
1585,3:incorrigibility,incorrigibility,3
1586,3:ex_falso_quodlibet,ex-falso-quodlibet,3
1587,3:singular_propositions,singular-propositions,3
1588,3:moral_relativism,moral-relativism,3
1589,3:degrees_of_truth,degrees-of-truth,3
1590,3:metaphysical_pluralism,metaphysical-pluralism,3
1591,3:actually,actually,3
1592,3:count_nouns,count-nouns,3
1593,3:epistemic_condition_for_responsibility,epistemic-condition-for-responsibility,3
1594,3:time_in_music,time-in-music,3
1595,3:kk_principle,KK-principle,3
1596,3:order_in_method,order-in-method,3
1597,3:aesthetic_experts,aesthetic-experts,3
1598,3:quietism,quietism,3
1599,3:ethology,ethology,3
1600,3:syntactic_attitudes,syntactic-attitudes,3
1601,3:contractarianism,contractarianism,3
1602,3:alethic_modality,alethic-modality,3
1603,3:norm_vs_value,norm-vs.-value,3
1604,3:intake_of_form,intake-of-form,3
1605,3:due_process,due-process,3
1606,3:ontology_of_music,ontology-of-music,3
1607,3:wordnet,wordnet,3
1608,3:inferring,inferring,3
1609,3:divine_immutability,divine-immutability,3
1610,3:topic_in_pragmatics,topic-in-pragmatics,3
1611,3:astronomy,astronomy,3
1612,3:text_summary,text-summary,3
1613,3:davidsonian_meaning_theories,Davidsonian-meaning-theories,3
1614,3:mathematical_formalism,mathematical-formalism,3
1615,3:the_absurd,the-absurd,3
1616,3:temporal_modification,temporal-modification,3
1617,3:temptation,temptation,3
1618,3:two_level_morphology,two-level-morphology,3
1619,3:immortality_of_the_soul,immortality-of-the-soul,3
1620,3:material_falsity,material-falsity,3
1621,3:caesar_problem,Caesar-problem,3
1622,3:perception_of_causation,perception-of-causation,3
1623,3:relational_theory_of_time,relational-theory-of-time,3
1624,3:mechanistic_explanation,mechanistic-explanation,3
1625,3:text_grammar,text-grammar,3
1626,3:existenz,Existenz,3
1627,3:sequent_calculus,sequent-calculus,3
1628,3:permission,permission,3
1629,3:scare_quotes,scare-quotes,3
1630,3:group_theory,group-theory,3
1631,3:intersubjectivity,intersubjectivity,3
1632,3:deductivism,deductivism,3
1633,3:corpus_annotation,corpus-annotation,3
1634,3:ontology_of_value,ontology-of-value,3
1635,3:teleological_argument,teleological-argument,3
1636,3:courage,courage,3
1637,3:debunking_epistemic_value,debunking-epistemic-value,3
1638,3:functions_in_biology,functions-in-biology,3
1639,3:church_s_theorem,Church's-theorem,3
1640,3:eudaimonia,eudaimonia,3
1641,3:hyperarithmetical_hierarchy,hyperarithmetical-hierarchy,3
1642,3:branching_time,branching-time,3
1643,3:degree_modifiers,degree-modifiers,3
1644,3:model_theoretic_argument,model-theoretic-argument,3
1645,3:category_mistakes,category-mistakes,3
1646,3:deontology,deontology,3
1647,3:biodiversity,biodiversity,3
1648,3:substitutional_quantification,substitutional-quantification,3
1649,3:debunking_of_ethical_norms,debunking-of-ethical-norms,3
1650,3:deliberation,deliberation,3
1651,3:generative_grammar,generative-grammar,3
1652,3:caprice,caprice,3
1653,3:geometrical_forms,geometrical-forms,3
1654,3:predicativity,predicativity,3
1655,3:liar,Liar,3
1656,3:ramsification,Ramsification,3
1657,3:perceptual_transparency,perceptual-transparency,3
1658,3:commensurability_of_meaning,commensurability-of-meaning,3
1659,3:theory_theory_simulation_theory,theory-theory/simulation-theory,3
1660,3:sexual_harassment,sexual-harassment,3
1661,3:natural_theology,natural-theology,3
1662,3:religious_revelation,religious-revelation,3
1663,3:macro_formalisation,macro-formalisation,3
1664,3:no_individuals,no-individuals,3
1665,3:socratic_fallacy,Socratic-fallacy,3
1666,3:abduction_in_ai,abduction-in-AI,3
1667,3:new_evil_demon,new-evil-demon,3
1668,3:sincerity,sincerity,3
1669,3:perception_of_shape,perception-of-shape,3
1670,3:propria,propria,3
1671,3:embodied_cognition,embodied-cognition,3
1672,3:expressive_power,expressive-power,3
1673,3:reductionism_in_psychology,reductionism-in-psychology,3
1674,3:common_goods,common-goods,3
1675,3:til,TIL,3
1676,3:inertia,inertia,3
1677,3:god_as_being,God-as-being,3
1678,3:perception_as,perception-as,3
1679,3:universal_grammar,universal-grammar,3
1680,3:tableaux,tableaux,3
1681,3:methodological_anarchism,methodological-anarchism,3
1682,3:expressive_completeness,expressive-completeness,3
1683,3:paradoxes_of_infinity,paradoxes-of-infinity,3
1684,3:natural_necessity,natural-necessity,3
1685,3:dialectica_interpretation,Dialectica-interpretation,3
1686,3:mathematical_fictionalism,mathematical-fictionalism,3
1687,3:legal_constructivism,legal-constructivism,3
1688,3:reasons_for_belief,reasons-for-belief,3
1689,3:discourse_structure,discourse-structure,3
1690,3:revolution,revolution,3
1691,3:god_and_abstract_objects,God-and-abstract-objects,3
1692,3:the_firm,the-firm,3
1693,3:nl_quantifiers,nl-quantifiers,3
1694,3:mckinsey,McKinsey,3
1695,3:postmodernism,postmodernism,3
1696,3:why_be_moral,why-be-moral,3
1697,3:logical_normativity,logical-normativity,3
1698,3:response_dependence,response-dependence,3
1699,3:botany,botany,3
1700,3:proof_by_construction,proof-by-construction,3
1701,3:evaluative_properties,evaluative-properties,3
1702,3:truth_functionality,truth-functionality,3
1703,3:speech_act_conditionals,speech-act-conditionals,3
1704,3:federalism,federalism,3
1705,3:moral_sentimentalism,moral-sentimentalism,3
1706,3:eternal_recurrence,eternal-recurrence,3
1707,3:indirect_speech_acts,indirect-speech-acts,3
1708,3:conceptual_relativism,conceptual-relativism,3
1709,3:modal_properties,modal-properties,3
1710,3:property_owning_democracy,property-owning-democracy,3
1711,3:the_devil,the-devil,3
1712,3:referentially_used_descriptions,referentially-used-descriptions,3
1713,3:multiple_realisation,multiple-realisation,3
1714,3:swamping_problem,swamping-problem,3
1715,3:epistemic_internalism,epistemic-internalism,3
1716,3:cosmological_argument,cosmological-argument,3
1717,3:slingshot,slingshot,3
1718,3:simultaneity_in_relativity_theory,simultaneity-in-relativity-theory,3
1719,3:hyperintensional_logic,hyperintensional-logic,3
1720,3:politeness,politeness,3
1721,3:genetic_algorithms,genetic-algorithms,3
1722,3:performatives,performatives,3
1723,3:theorem_proving,theorem-proving,3
1724,3:inferential_knowledge,inferential-knowledge,3
1725,3:on_denoting,on-denoting,3
1726,3:divine_names,divine-names,3
1727,3:stupidity,stupidity,3
1728,3:essence_existence,essence/existence,3
1729,3:time_preference,time-preference,3
1730,3:natural_rights,natural-rights,3
1731,3:generality_problem,generality-problem,3
1732,3:russell_myhill_paradox,Russell-Myhill-paradox,3
1733,3:perfect_syllogisms,perfect-syllogisms,3
1734,3:degrees_of_belief,degrees-of-belief,3
1735,3:disability,disability,3
1736,3:thick_concepts,thick-concepts,3
1737,3:antinomies,antinomies,3
1738,3:class_consciousness,class-consciousness,3
1739,3:distance,distance,3
1740,3:motion_in_robotics,motion-in-robotics,3
1741,3:ethical_intuitionism,ethical-intuitionism,3
1742,3:pragmatic_encroachment,pragmatic-encroachment,3
1743,3:anti_essentialism,anti-essentialism,3
1744,3:roles,roles,3
1745,3:program_verification,program-verification,3
1746,3:final_causes,final-causes,3
1747,3:constructive_mathematics,constructive-mathematics,3
1748,3:metacognition,metacognition,3
1749,3:criminal_evidence,criminal-evidence,3
1750,3:jesus,Jesus,3
1751,3:presupposition_accommodation,presupposition-accommodation,3
1752,3:universal_method,universal-method,3
1753,3:perdurance,perdurance,3
1754,3:forms_in_music,forms-in-music,3
1755,3:content_externalism,content-externalism,3
1756,3:reason_why_fact_that,reason-why/fact-that,3
1757,3:aristotelian_forms,Aristotelian-forms,3
1758,3:sensing_actions,sensing-actions,3
1759,3:charity,charity,3
1760,3:obligation,obligation,3
1761,3:internal_realism,internal-realism,3
1762,3:bioloinguistics,bioloinguistics,3
1763,3:apparent_colours,apparent-colours,3
1764,3:species,species,3
1765,3:chinese_room,Chinese-room,3
1766,3:content_object,content/object,3
1767,3:metaphysics_of_names,metaphysics-of-names,3
1768,3:superessentialism,superessentialism,3
1769,3:practical_reasoning,practical-reasoning,3
1770,3:normativity_of_content,normativity-of-content,3
1771,3:relata_of_causation,relata-of-causation,3
1772,3:rejection,rejection,3
1773,3:third_man,third-man,3
1774,3:ethical_expressivism,ethical-expressivism,3
1775,3:phronesis,phronesis,3
1776,3:t_schema,T-schema,3
1777,3:achtung,Achtung,3
1778,3:functional_grammar,functional-grammar,3
1779,3:reference_to_places,reference-to-places,3
1780,3:contingency_of_science,contingency-of-science,3
1781,3:nature_of_death,nature-of-death,3
1782,3:financial_crisis,financial-crisis,3
1783,3:reasoning_with_diagrams,reasoning-with-diagrams,3
1784,3:race,race,3
1785,3:induction_and_probability,induction-and-probability,3
1786,3:schizophrenia,schizophrenia,3
1787,3:modal_consequence,modal-consequence,3
1788,3:zoos,zoos,3
1789,3:complementarity,complementarity,3
1790,3:growth,growth,3
1791,3:efficient_cause,efficient-cause,3
1792,3:normative_dilemma,normative-dilemma,3
1793,3:wertf_u_hlen,"Wertf{\""u}hlen",3
1794,3:extrinsic_personal_identity,extrinsic-personal-identity,3
1795,3:norm_of_assertion,norm-of-assertion,3
1796,3:atonement,atonement,3
1797,3:logical_parts,logical-parts,3
1798,3:word_segmentation,word-segmentation,3
1799,3:difference_making,difference-making,3
1800,3:endoxatic_method,endoxatic-method,3
1801,3:politics_of_art,politics-of-art,3
1802,3:adultery,adultery,3
1803,3:classical_vs_alternative_logics,classical-vs-alternative-logics,3
1804,3:meaning_holism,meaning-holism,3
1805,3:biological_sex,biological-sex,3
1806,3:machine_language_learning,machine-language-learning,3
1807,3:ross_paradox,Ross-paradox,3
1808,3:explanation_in_the_social_sciences,explanation-in-the-social-sciences,3
1809,3:alienation,alienation,3
1810,3:human_enhancement,human-enhancement,3
1811,3:formal_causation,formal-causation,3
1812,3:concept_learning,concept-learning,3
1813,3:aesthetic_properties,aesthetic-properties,3
1814,3:norm_of_truth,norm-of-truth,3
1815,3:reference_change,reference-change,3
1816,3:thought_insertion,thought-insertion,3
1817,3:genetics,genetics,3
1818,3:temporal_indexicals,temporal-indexicals,3
1819,3:syntactic_characterisation_of_proper_names,syntactic-characterisation-of-proper-names,3
1820,3:syncategoremata,syncategoremata,3
1821,3:morgenbesser_cases,Morgenbesser-cases,3
1822,3:jealousy,jealousy,3
1823,3:biological_necessity,biological-necessity,3
1824,3:logical_validity,logical-validity,3
1825,3:turing_test,Turing-test,3
1826,3:binding_problem,binding-problem,3
1827,3:complex_demonstratives,complex-demonstratives,3
1828,3:grounding_problem_for_coincidents,grounding-problem-for-coincidents,3
1829,3:deterrence,deterrence,3
1830,3:divisibility,divisibility,3
1831,3:nature_of_morality,nature-of-morality,3
1832,3:vitalism,vitalism,3
1833,3:double_slit,double-slit,3
1834,3:necessary_existence_of_propositions,necessary-existence-of-propositions,3
1835,3:organ_transplantation,organ-transplantation,3
1836,3:group_rights,group-rights,3
1837,3:yablo_s_paradox,Yablo's-paradox,3
1838,3:artificial_life,artificial-life,3
1839,3:descartes_physics,Descartes'-physics,3
1840,3:good_at,good-at,3
1841,3:good_life,good-life,3
1842,3:neuroscience_of_emotions,neuroscience-of-emotions,3
1843,3:noa,NOA,3
1844,3:knowledge_that_one_is_seeing,knowledge-that-one-is-seeing,3
1845,3:conventional_implicature,conventional-implicature,3
1846,3:logical_relativism,logical-relativism,3
1847,3:self_deception,self-deception,3
1848,3:linguistic_typology,linguistic-typology,3
1849,3:intentional_objects,intentional-objects,3
1850,3:equality,equality,3
1851,3:reference_magnetism,reference-magnetism,3
1852,3:implicit_bias,implicit-bias,3
1853,3:ideality_of_space,ideality-of-space,3
1854,3:wax_example,wax-example,3
1855,3:eternal_natures,eternal-natures,3
1856,3:expressivist_meaning_theories,expressivist-meaning-theories,3
1857,3:causalism_about_action,causalism-about-action,3
1858,3:epistemic_possibility,epistemic-possibility,3
1859,3:verbal_disputes,verbal-disputes,3
1860,3:erkenntnis,Erkenntnis,3
1861,3:new_realism_in_metaphysics,new-realism-in-metaphysics,3
1862,3:background_independence,background-independence,3
1863,3:first_and_second_actuality,first-and-second-actuality,3
1864,3:self_motion,self-motion,3
1865,3:substance_dualism,substance-dualism,3
1866,3:moral_disgust,moral-disgust,3
1867,3:participant_roles,participant-roles,3
1868,3:entia_successiva,entia-successiva,3
1869,3:ethical_naturalism,ethical-naturalism,3
1870,3:perceptual_knowledge,perceptual-knowledge,3
1871,3:the_comic,the-comic,3
1872,3:logic_in_ai,logic-in-AI,3
1873,3:believing_the_impossible,believing-the-impossible,3
1874,3:grammatical_writing,grammatical-writing,3
1875,3:matter_in_definition,matter-in-definition,3
1876,3:honesty,honesty,3
1877,3:kinds_of_tropes,kinds-of-tropes,3
1878,3:confession,confession,3
1879,3:unsaturatedness,unsaturatedness,3
1880,3:affirmative_action,affirmative-action,3
1881,3:transworld_identity,transworld-identity,3
1882,3:grammar_formalisms,grammar-formalisms,3
1883,3:consequence_argument,consequence-argument,3
1884,3:causal_pluralism,causal-pluralism,3
1885,3:special_composition_question,special-composition-question,3
1886,3:rigidity_for_general_terms,rigidity-for-general-terms,3
1887,3:common_cause,common-cause,3
1888,3:ethical_consequentialism,ethical-consequentialism,3
1889,3:realisability,realisability,3
1890,3:moral_nihilism,moral-nihilism,3
1891,3:n_dimensionalism,n-dimensionalism,3
1892,3:nonstandard_models,nonstandard-models,3
1893,3:ethical_objectivity,ethical-objectivity,3
1894,3:stit,stit,3
1895,3:lexical_semantics,lexical-semantics,3
1896,3:alief,alief,3
1897,3:conditional_promises,conditional-promises,3
1898,3:argument_from_consciousness,argument-from-consciousness,3
1899,3:choice_sequences,choice-sequences,3
1900,3:transmission_of_warrant,transmission-of-warrant,3
1901,3:inverted_spectrum,inverted-spectrum,3
1902,3:predestination,predestination,3
1903,3:love,love,3
1904,3:numbers_as_signs,numbers-as-signs,3
1905,3:moral_realism,moral-realism,3
1906,3:modal_parts,modal-parts,3
1907,3:ethical_constructivism,ethical-constructivism,3
1908,3:family_resemblance,family-resemblance,3
1909,3:word_classification,word-classification,3
1910,3:causal_interventionism,causal-interventionism,3
1911,3:judgement_stroke,judgement-stroke,3
1912,3:ersatzism,ersatzism,3
1913,3:ens_rationis,ens-rationis,3
1914,3:deference,deference,3
1915,3:predicates_of_taste,predicates-of-taste,3
1916,3:coercion,coercion,3
1917,3:l1_acquisition,L1-acquisition,3
1918,3:shape,shape,3
1919,3:political_disagreement,political-disagreement,3
1920,3:concept_horse,concept-horse,3
1921,3:joint_attention,joint-attention,3
1922,3:standards_of_taste,standards-of-taste,3
1923,3:qualification_problem,qualification-problem,3
1924,3:innocent_shields,innocent-shields,3
1925,3:moral_reductionism,moral-reductionism,3
1926,3:material_conditional,material-conditional,3
1927,3:church_s_thesis,Church's-thesis,3
1928,3:descriptivism_about_names,descriptivism-about-names,3
1929,3:ncc,NCC,3
1930,3:epistemic_relativism,epistemic-relativism,3
1931,3:modal_correspondence_theory,modal-correspondence-theory,3
1932,3:moral_disagreement,moral-disagreement,3
1933,3:functional_dependencies,functional-dependencies,3
1934,3:feature_structures,feature-structures,3
1935,3:human_rights,human-rights,3
1936,3:what_is_structure,what-is-structure,3
1937,3:artificial_societies,artificial-societies,3
1938,3:intentional_stance,intentional-stance,3
1939,3:np_mouvement,NP-mouvement,3
1940,3:historical_possibility,historical-possibility,3
1941,3:scientific_publishing,scientific-publishing,3
1942,3:operationalism,operationalism,3
1943,3:language_acquisition,language-acquisition,3
1944,3:universal_language,universal-language,3
1945,3:being_as_true,being-as-true,3
1946,3:computer_vision,computer-vision,3
1947,3:naturalism_in_ethics,naturalism-in-ethics,3
1948,3:idealisation,idealisation,3
1949,3:present_perfective_paradox,present-perfective-paradox,3
1950,3:qualia,qualia,3
1951,3:trying,trying,3
1952,3:prior_to_us_prior_by_itself,prior-to-us/prior-by-itself,3
1953,3:cognitive_penetration,cognitive-penetration,3
1954,3:predicate_functor_logic,predicate-functor-logic,3
1955,3:stuff,stuff,3
1956,3:group_knowledge,group-knowledge,3
1957,3:onomatopoiesis,onomatopoiesis,3
1958,3:pascal_s_wager,Pascal's-wager,3
1959,3:truth_maintenance,truth-maintenance,3
1960,3:reasons_vs_causes,reasons-vs-causes,3
1961,3:parsing_algorithms,parsing-algorithms,3
1962,3:kinesis,kinesis,3
1963,3:physical_geometry,physical-geometry,3
1964,3:pretense,pretense,3
1965,3:what_is_said,what-is-said,3
1966,3:accidential_unities,accidential-unities,3
1967,3:eleatic_principle,Eleatic-principle,3
1968,3:expert_systems,expert-systems,3
1969,3:ontologese,ontologese,3
1970,3:glory,glory,3
1971,3:utility,utility,3
1972,3:variables_in_combinatory_logic,variables-in-combinatory-logic,3
1973,3:divine_freedom,divine-freedom,3
1974,3:social_relativism,social-relativism,3
1975,3:worship,worship,3
1976,3:theoretical_explanation,theoretical-explanation,3
1977,3:hpsg,HPSG,3
1978,3:davidsonian_events,Davidsonian-events,3
1979,3:line_drawings,line-drawings,3
1980,3:variables,variables,3
1981,3:decidability,decidability,3
1982,3:inheritance_theory,inheritance-theory,3
1983,3:document_classification,document-classification,3
1984,3:resolution,resolution,3
1985,3:implicit_definition,implicit-definition,3
1986,3:fractional_quantifiers,fractional-quantifiers,3
1987,3:essentialism_in_feminism,essentialism-in-feminism,3
1988,3:in_consistency,(in)consistency,3
1989,3:dogmatism,dogmatism,3
1990,3:ugliness,ugliness,3
1991,3:molyneux,Molyneux,3
1992,3:statistical_modality,statistical-modality,3
1993,3:trust,trust,3
1994,3:political_obligation,political-obligation,3
1995,3:cultural_anthropology,cultural-anthropology,3
1996,3:creation_ex_nihilo,creation-ex-nihilo,3
1997,3:legal_fictionalism,legal-fictionalism,3
1998,3:hermeneutics,hermeneutics,3
1999,3:ethical_intellectualism,ethical-intellectualism,3
2000,3:mcgee_against_mp,McGee-against-MP,3
2001,3:protagoras_vs_euathlus_paradox,Protagoras-vs-Euathlus-paradox,3
2002,3:ethical_emotivism,ethical-emotivism,3
2003,3:the_sublime,the-sublime,3
2004,3:positive_logic,positive-logic,3
2005,3:tm_for_negative_truths,TM-for-negative-truths,3
2006,3:proof_complexity,proof-complexity,3
2007,3:spatio_temporal_properties,spatio-temporal-properties,3
2008,3:de_re_belief,de-re-belief,3
2009,3:perception_of_egocentric_properties,perception-of-egocentric-properties,3
2010,3:english_language,English-language,3
2011,3:anti_theory,anti-theory,3
2012,3:mineness,mineness,3
2013,3:transitive_verbs,transitive-verbs,3
2014,3:epistemic_injustice,epistemic-injustice,3
2015,3:open_future,open-future,3
2016,3:topology,topology,3
2017,3:knowledge_argument,knowledge-argument,3
2018,3:c_series,C-series,3
2019,3:symmetric_grounding,symmetric-grounding,3
2020,3:fantasy,fantasy,3
2021,3:definition_by_abstraction,definition-by-abstraction,3
2022,3:socialism,socialism,3
2023,3:counterpart_theory,counterpart-theory,3
2024,3:interval_logic,interval-logic,3
2025,3:fixity_of_the_past,fixity-of-the-past,3
2026,3:mathematical_necessity,mathematical-necessity,3
2027,3:faultless_disagreement,faultless-disagreement,3
2029,3:concept_possession,concept-possession,3
2030,3:divine_command_theory,divine-command-theory,3
2031,3:assertability,assertability,3
2032,3:moral_conflict,moral-conflict,3
2033,3:knowledge_integration,knowledge-integration,3
2034,3:angst,Angst,3
2035,3:act_content,act/content,3
2036,3:complex_numbers,complex-numbers,3
2037,3:laws_in_psychology,laws-in-psychology,3
2038,3:propositional_functions,propositional-functions,3
2039,3:perceiving_god,perceiving-God,3
2040,3:conceptual_engineering,conceptual-engineering,3
2041,3:structuralism_in_history,structuralism-in-history,3
2042,3:resurrection,resurrection,3
2043,3:divine_impassibility,divine-impassibility,3
2044,3:perceptual_attention,perceptual-attention,3
2045,3:original_position,original-position,3
2046,3:generalised_quantifiers,generalised-quantifiers,3
2047,3:academic_freedom,academic-freedom,3
2048,3:c_d,c&d,3
2049,3:reification_in_political_philosophy,reification-in-political-philosophy,3
2050,3:noesis,noesis,3
2051,3:analytic_theology,analytic-theology,3
2052,3:modism,modism,3
2053,3:extended_simples,extended-simples,3
2054,3:fitness,fitness,3
2055,3:tracking,tracking,3
2056,3:ethical_fictionalism,ethical-fictionalism,3
2057,3:aesthetic_taste,aesthetic-taste,3
2058,3:in_compossibility,(in)compossibility,3
2059,3:natural_language_generation,natural-language-generation,3
2060,3:operations,operations,3
2061,3:automated_creative_writing,automated-creative-writing,3
2062,3:insolubilia,insolubilia,3
2063,3:modesty,modesty,3
2064,3:case_based_reasoning,case-based-reasoning,3
2065,3:epistemic_creativity,epistemic-creativity,3
2066,3:composition_as_identity,composition-as-identity,3
2067,3:combining_modalities,combining-modalities,3
2068,3:cultural_relativism,cultural-relativism,3
2069,3:perceptual_justification,perceptual-justification,3
2070,3:models_in_economics,models-in-economics,3
2071,3:relativism_about_epistemic_modals,relativism-about-epistemic-modals,3
2072,3:ideality_of_time,ideality-of-time,3
2073,3:noumenal_self,noumenal-self,3
2074,3:divine_omnipresence,divine-omnipresence,3
2075,3:phenomenology_of_time,phenomenology-of-time,3
2076,3:time_awareness,time-awareness,3
2077,3:principal_principle,Principal-principle,3
2078,3:change_blindness,change-blindness,3
2079,3:goedel_s_theorem,Goedel's-theorem,3
2080,3:distributive_collective_readings,distributive/collective-readings,3
2081,3:theory_of_appearing,theory-of-appearing,3
2082,3:mop,MOP,3
2083,3:mental_content,mental-content,3
2084,3:conversation_analysis,conversation-analysis,3
2085,3:second_order_logic,second-order-logic,3
2086,3:infinitesimals,infinitesimals,3
2087,3:dispositional_monism,dispositional-monism,3
2088,3:modal_essentialism,modal-essentialism,3
2089,3:greed,greed,3
2090,3:relative_modality,relative-modality,3
2091,3:parental_ethics,parental-ethics,3
2092,3:why_is_there_something_rather_than_nothing,why-is-there-something-rather-than-nothing,3
2093,3:loose_identity,loose-identity,3
2094,3:reasoning_about_knowledge,reasoning-about-knowledge,3
2095,3:factive_evidence,factive-evidence,3
2096,3:reflexive_relations,reflexive-relations,3
2097,3:sententialism,sententialism,3
2098,3:mu_calculus,mu-calculus,3
2099,3:theoretical_entities,theoretical-entities,3
2100,3:preestablished_harmony,preestablished-harmony,3
2101,3:mysticism,mysticism,3
2102,3:growing_block,growing-block,3
2103,3:ramsey_s_challenge,Ramsey's-challenge,3
2104,3:crucial_experiments,crucial-experiments,3
2105,3:reasoning_about_uncertainty,reasoning-about-uncertainty,3
2106,3:handedness,handedness,3
2107,3:explanation_based_learning,explanation-based-learning,3
2108,3:aseity,aseity,3
2109,3:nonmonotonic_reasoning,nonmonotonic-reasoning,3
2110,3:perception_of_motion,perception-of-motion,3
2111,3:empirical_content,empirical-content,3
